"","symbol","date","open","high","low","close","volume","adjusted","ma7","ma200","RSI"
"43","BTC-USD",2019-02-12,3642.751953,3668.586914,3618.556885,3653.528564,6480384532,3653.528564,3591.91012114286,NA,54.5602359358364
"44","BTC-USD",2019-02-13,3653.604004,3669.746582,3617.246338,3632.070557,6438903823,3632.070557,3623.09622614286,NA,52.746956823486
"45","BTC-USD",2019-02-14,3631.170166,3646.256592,3607.697754,3616.880859,6271044418,3616.880859,3654.15468028571,NA,51.4435974184562
"46","BTC-USD",2019-02-15,3617.368408,3647.795166,3608.206543,3620.810791,6091952231,3620.810791,3647.58761142857,NA,51.7756096680359
"47","BTC-USD",2019-02-16,3615.270264,3652.841309,3615.270264,3629.787598,5934744052,3629.787598,3641.67103785714,NA,52.5733320058193
"48","BTC-USD",2019-02-17,3633.359375,3680.537354,3619.182129,3673.836182,7039512503,3673.836182,3639.33503071429,NA,56.3858117793711
"49","BTC-USD",2019-02-18,3671.369873,3936.665039,3669.982422,3915.714355,9908216640,3915.714355,3677.51841514286,NA,70.4385307364647
"50","BTC-USD",2019-02-19,3911.661621,4010.879395,3908.153076,3947.094482,9933626655,3947.094482,3719.45640342857,NA,71.711969258626
"51","BTC-USD",2019-02-20,3946.685059,4000.486328,3926.246826,3999.820557,8693373948,3999.820557,3771.99211771429,NA,73.757528805634
"52","BTC-USD",2019-02-21,4000.256836,4010.009521,3940.108154,3954.118164,7775128102,3954.118164,3820.16887557143,NA,69.0936653784618
"53","BTC-USD",2019-02-22,3952.406494,4006.53833,3950.816406,4005.526611,7826525254,4005.526611,3875.12827842857,NA,71.2926058205871
"54","BTC-USD",2019-02-23,3998.91626,4166.286133,3968.726807,4142.526855,8922258316,4142.526855,3948.37674371429,NA,76.1604396617542
"55","BTC-USD",2019-02-24,4145.458008,4210.641602,3793.708984,3810.42749,10794227451,3810.42749,3967.88978771429,NA,52.7915613283459
"56","BTC-USD",2019-02-25,3807.002441,3913.707275,3807.002441,3882.696289,9318796067,3882.696289,3963.17292114286,NA,55.958488771447
"57","BTC-USD",2019-02-26,3878.697266,3891.578857,3837.986328,3854.35791,7931218996,3854.35791,3949.92483942857,NA,54.4169255934905
"58","BTC-USD",2019-02-27,3857.479736,3888.80249,3787.058838,3851.047363,8301309684,3851.047363,3928.671526,NA,54.2289782422258
"59","BTC-USD",2019-02-28,3848.261963,3906.05835,3845.821289,3854.7854,8399767798,3854.7854,3914.48113114286,NA,54.4204043623869
"60","BTC-USD",2019-03-01,3853.75708,3907.79541,3851.692383,3859.58374,7661247975,3859.58374,3893.63214957143,NA,54.6824093191376
"61","BTC-USD",2019-03-02,3855.318115,3874.607422,3832.12793,3864.415039,7578786076,3864.415039,3853.90189014286,NA,54.9631238413012
"62","BTC-USD",2019-03-03,3862.266113,3875.483643,3836.905762,3847.175781,7253558152,3847.175781,3859.151646,NA,53.6852373411347
"63","BTC-USD",2019-03-04,3845.091553,3867.381836,3733.749756,3761.557129,9029175788,3761.557129,3841.84605171429,NA,47.7476820424512
"64","BTC-USD",2019-03-05,3759.83252,3903.916748,3745.183105,3896.375,10174126415,3896.375,3847.84849314286,NA,55.9998924077129
"65","BTC-USD",2019-03-06,3897.081055,3919.510498,3871.460693,3903.942627,9175291529,3903.942627,3855.40495942857,NA,56.4159839728
"66","BTC-USD",2019-03-07,3903.384766,3939.373291,3894.113037,3911.484375,9584165519,3911.484375,3863.504813,NA,56.8538828922676
"67","BTC-USD",2019-03-08,3913.22583,3950.432129,3875.228516,3901.131592,10638638944,3901.131592,3869.44022042857,NA,56.0217870274106
"68","BTC-USD",2019-03-09,3894.55249,3987.237793,3892.390381,3963.313721,10796103518,3963.313721,3883.56860357143,NA,59.825093060339
"69","BTC-USD",2019-03-10,3966.174316,3966.174316,3924.381104,3951.599854,9713267607,3951.599854,3898.48632828571,NA,58.7935840768208
"70","BTC-USD",2019-03-11,3953.740234,3966.384766,3889.239014,3905.227295,10125901903,3905.227295,3919.01063771429,NA,54.7677144525476
"71","BTC-USD",2019-03-12,3903.758301,3926.88916,3863.559082,3909.15625,9809887079,3909.15625,3920.83653057143,NA,55.0485641850351
"72","BTC-USD",2019-03-13,3913.047363,3926.597656,3891.904297,3906.717285,9469184841,3906.717285,3921.23291028571,NA,54.8210095388097
"73","BTC-USD",2019-03-14,3905.576904,3946.504395,3901.296875,3924.369141,10480789570,3924.369141,3923.07359114286,NA,56.2311876367658
"74","BTC-USD",2019-03-15,3926.66333,3968.542969,3914.015381,3960.911133,9394210605,3960.911133,3931.61352557143,NA,59.0787476451543
"75","BTC-USD",2019-03-16,3963.900146,4077.036377,3961.657471,4048.72583,9856166973,4048.72583,3943.81525542857,NA,64.9758120345757
"76","BTC-USD",2019-03-17,4047.719482,4054.12207,4006.411133,4025.229004,8221625400,4025.229004,3954.33370542857,NA,62.3852411014733
"77","BTC-USD",2019-03-18,4029.968506,4071.556641,4009.117188,4032.507324,9646954186,4032.507324,3972.51656671429,NA,62.8789496613731
"78","BTC-USD",2019-03-19,4032.691895,4082.216064,4023.8125,4071.190186,9344919956,4071.190186,3995.66427185714,NA,65.4728053142137
"79","BTC-USD",2019-03-20,4070.793945,4089.461914,4031.11084,4087.476318,10175916388,4087.476318,4021.48699085714,NA,66.5330964141971
"80","BTC-USD",2019-03-21,4083.953857,4097.359863,4005.151367,4029.326904,10831212662,4029.326904,4036.480957,NA,59.5065680822893
"81","BTC-USD",2019-03-22,4028.514648,4053.906738,4021.54248,4023.968262,9252935969,4023.968262,4045.48911828571,NA,58.8893566518722
"82","BTC-USD",2019-03-23,4022.713379,4049.882568,4015.9646,4035.826416,9578850549,4035.826416,4043.64634485714,NA,59.8810237949815
"83","BTC-USD",2019-03-24,4035.163574,4040.699707,4006.192871,4022.168213,9144851065,4022.168213,4043.209089,NA,58.1413884996759
"84","BTC-USD",2019-03-25,4024.112793,4038.84082,3934.03125,3963.070557,10359818883,3963.070557,4033.28955085714,NA,51.2090875699769
"85","BTC-USD",2019-03-26,3969.22876,3985.080811,3944.753174,3985.080811,10707678815,3985.080811,4020.98821157143,NA,53.4358954312362
"86","BTC-USD",2019-03-27,3984.244873,4087.066162,3977.810547,4087.066162,10897131934,4087.066162,4020.92961785714,NA,62.0733489903478
"87","BTC-USD",2019-03-28,4087.584473,4094.9021,4040.266357,4069.107178,9353915899,4069.107178,4026.61251414286,NA,59.9639752382257
"88","BTC-USD",2019-03-29,4068.299805,4113.500977,4034.097168,4098.374512,10918665557,4098.374512,4037.24197842857,NA,62.217317846752
"89","BTC-USD",2019-03-30,4092.13623,4296.806641,4053.909668,4106.660156,9732688060,4106.660156,4047.36108414286,NA,62.8547116007587
"90","BTC-USD",2019-03-31,4105.456055,4113.023438,4094.10083,4105.404297,9045122443,4105.404297,4059.25195328571,NA,62.6821048067891
"91","BTC-USD",2019-04-01,4105.362305,4164.953125,4096.901367,4158.183105,10157794171,4158.183105,4087.12517442857,NA,66.8074816849246
"92","BTC-USD",2019-04-02,4156.919434,4905.95459,4155.316895,4879.87793,21315047816,4879.87793,4214.95333428571,NA,87.3691394589609
"93","BTC-USD",2019-04-03,4879.958008,5307.003418,4876.621094,4973.021973,22899891582,4973.021973,4341.51845014286,NA,88.3704462261445
"94","BTC-USD",2019-04-04,4971.307617,5063.159668,4836.793945,4922.798828,18251810240,4922.798828,4463.47440014286,NA,84.4815223181254
"95","BTC-USD",2019-04-05,4922.806152,5053.509766,4919.491699,5036.681152,16837325387,5036.681152,4597.51820585714,NA,85.9873640742564
"96","BTC-USD",2019-04-06,5036.792969,5205.821777,4992.222168,5059.817383,16929795194,5059.817383,4733.683524,NA,86.2786687414432
"97","BTC-USD",2019-04-07,5062.793945,5235.186523,5050.412109,5198.896973,16655416140,5198.896973,4889.89676342857,NA,87.9062545718444
"98","BTC-USD",2019-04-08,5199.835449,5318.836426,5148.211914,5289.770996,17154113634,5289.770996,5051.55217642857,NA,88.8379077997766
"99","BTC-USD",2019-04-09,5289.917969,5289.917969,5167.418945,5204.958496,14722104361,5204.958496,5097.99225728571,NA,82.4536809189847
"100","BTC-USD",2019-04-10,5204.105469,5421.651367,5193.382324,5324.551758,15504590933,5324.551758,5148.210798,NA,84.1800965131642
"101","BTC-USD",2019-04-11,5325.081543,5354.225586,5017.296387,5064.487793,16555616019,5064.487793,5168.45207871429,NA,68.4158208484639
"102","BTC-USD",2019-04-12,5061.200684,5103.274414,4955.852539,5089.539063,13675206312,5089.539063,5176.00320885714,NA,69.0177043606505
"103","BTC-USD",2019-04-13,5088.850098,5127.12207,5061.589355,5096.586426,10823289598,5096.586426,5181.25592928571,NA,69.1955478289669
"104","BTC-USD",2019-04-14,5095.758789,5184.016113,5053.568359,5167.722168,10391952498,5167.722168,5176.80238571429,NA,71.0047891742992
"105","BTC-USD",2019-04-15,5167.321777,5196.606934,5024.069336,5067.108398,12290155061,5067.108398,5144.99344314286,NA,65.1741935794747
"106","BTC-USD",2019-04-16,5066.577637,5238.945313,5055.194824,5235.55957,11618660197,5235.55957,5149.36502514286,NA,69.6654165051586
"107","BTC-USD",2019-04-17,5236.135254,5274.275391,5219.205566,5251.937988,12438480677,5251.937988,5138.99162942857,NA,70.0695816110505
"108","BTC-USD",2019-04-18,5251.480469,5319.986328,5250.506836,5298.385742,13256489918,5298.385742,5172.40562214286,NA,71.2398601055632
"109","BTC-USD",2019-04-19,5298.154297,5336.680176,5233.334961,5303.8125,13780238655,5303.8125,5203.01611314286,NA,71.3806581100225
"110","BTC-USD",2019-04-20,5304.160645,5358.490723,5295.87793,5337.88623,13169647522,5337.88623,5237.48751371429,NA,72.2976919572093
"111","BTC-USD",2019-04-21,5335.878906,5359.924805,5257.339355,5314.53125,13731844223,5314.53125,5258.46023971429,NA,70.627208160935
"112","BTC-USD",2019-04-22,5312.494629,5422.6875,5280.276855,5399.365234,14601631648,5399.365234,5305.925502,NA,73.0619814495689
"113","BTC-USD",2019-04-23,5399.365723,5633.802246,5389.408691,5572.362305,15867308108,5572.362305,5354.04017842857,NA,77.2105697587583
"114","BTC-USD",2019-04-24,5571.508301,5642.044434,5418.263184,5464.866699,17048033399,5464.866699,5384.45856571429,NA,69.9969920484799
"115","BTC-USD",2019-04-25,5466.524414,5542.238281,5181.338867,5210.515625,15330283408,5210.515625,5371.90569185714,NA,56.5372638236604
"116","BTC-USD",2019-04-26,5210.304688,5383.634277,5177.368652,5279.348145,16812108040,5279.348145,5368.410784,NA,58.8436827674534
"117","BTC-USD",2019-04-27,5279.471191,5310.75,5233.635742,5268.291016,13111274675,5268.291016,5358.46861057143,NA,58.308397086936
"118","BTC-USD",2019-04-28,5271.746582,5326.231934,5255.683594,5285.13916,12819992056,5285.13916,5354.26974057143,NA,58.921585341399
"119","BTC-USD",2019-04-29,5284.858398,5311.274902,5216.487793,5247.352539,13735490672,5247.352539,5332.55364128571,NA,56.9002872369447
"120","BTC-USD",2019-04-30,5247.726074,5363.257324,5224.189941,5350.726563,13878964574,5350.726563,5300.89139242857,NA,60.856450433503
"121","BTC-USD",2019-05-01,5350.914551,5418.003906,5347.645996,5402.697266,13679528236,5402.697266,5292.01004485714,NA,62.709674167119
"122","BTC-USD",2019-05-02,5402.422852,5522.262695,5394.217285,5505.283691,14644460907,5505.283691,5334.11976857143,NA,66.1195089154092
"123","BTC-USD",2019-05-03,5505.552246,5865.881836,5490.20166,5768.289551,18720780006,5768.289551,5403.96854085714,NA,72.9489039369657
"124","BTC-USD",2019-05-04,5769.202637,5886.893555,5645.469238,5831.16748,17567780766,5831.16748,5484.37946428571,NA,74.2835351916695
"125","BTC-USD",2019-05-05,5831.068359,5833.862793,5708.035156,5795.708496,14808830723,5795.708496,5557.31794085714,NA,72.1225091813911
"126","BTC-USD",2019-05-06,5791.693359,5802.95752,5653.6875,5746.807129,15737171804,5746.807129,5628.66859657143,NA,69.135424996123
"127","BTC-USD",2019-05-07,5745.599121,5988.178223,5741.395996,5829.501465,18026409033,5829.501465,5697.06501114286,NA,71.3001174462924
"128","BTC-USD",2019-05-08,5849.481445,5989.980957,5794.71582,5982.45752,15320605300,5982.45752,5779.88790457143,NA,74.8181448322803
"129","BTC-USD",2019-05-09,5982.316406,6183.039063,5982.316406,6174.528809,16784645411,6174.528809,5875.49435,NA,78.3989056361903
"130","BTC-USD",2019-05-10,6175.822754,6434.617676,6161.519043,6378.849121,19419875368,6378.849121,5962.71714571429,NA,81.4248065953038
"131","BTC-USD",2019-05-11,6379.666992,7333.00293,6375.69873,7204.771484,28867562329,7204.771484,6158.94628914286,NA,88.4612186553082
"132","BTC-USD",2019-05-12,7203.507324,7503.87207,6815.770996,6972.371582,27773333680,6972.371582,6327.04101571429,NA,79.3524502516294
"133","BTC-USD",2019-05-13,6971.178223,8047.413086,6898.282227,7814.915039,28677672181,7814.915039,6622.48500285714,NA,85.2730004593582
"134","BTC-USD",2019-05-14,7807.884277,8268.712891,7696.391113,7994.416016,32031452227,7994.416016,6931.75851014286,NA,86.1820672872587
"135","BTC-USD",2019-05-15,7989.374512,8216.423828,7899.106934,8205.167969,28344112920,8205.167969,7249.28857428572,NA,87.1824710547531
"136","BTC-USD",2019-05-16,8194.500977,8320.824219,7729.608398,7884.90918,33167197581,7884.90918,7493.62862728572,NA,77.9472522760743
"137","BTC-USD",2019-05-17,7886.925781,7929.145508,7038.124512,7343.895508,30066644905,7343.895508,7631.49239685714,NA,65.3529265593942
"138","BTC-USD",2019-05-18,7341.664551,7447.271973,7251.504395,7271.208008,21354286562,7271.208008,7640.98332885714,NA,63.859997462225
"139","BTC-USD",2019-05-19,7267.962891,8261.941406,7267.962891,8197.689453,25902422040,8197.689453,7816.028739,NA,72.4872093239984
"140","BTC-USD",2019-05-20,8196.923828,8200.967773,7678.781738,7978.309082,23843404340,7978.309082,7839.37074514286,NA,68.3278561056491
"141","BTC-USD",2019-05-21,7977.969238,8062.167969,7843.339844,7963.327637,25127245056,7963.327637,7834.92954814286,NA,68.0407291260138
"142","BTC-USD",2019-05-22,7956.291992,7997.612305,7615.987305,7680.066406,24719473175,7680.066406,7759.91503914286,NA,62.6777316083004
"143","BTC-USD",2019-05-23,7677.269043,7943.791504,7533.196777,7881.84668,24457107820,7881.84668,7759.47753914286,NA,64.8058018770132
"144","BTC-USD",2019-05-24,7881.695313,8140.719727,7824.44873,7987.371582,25919126991,7987.371582,7851.40269257143,NA,65.9008236508636
"145","BTC-USD",2019-05-25,7991.885254,8117.925781,7965.976074,8052.543945,22256813107,8052.543945,7963.02211214286,NA,66.592166050067
"146","BTC-USD",2019-05-26,8055.206055,8687.520508,7924.67041,8673.21582,26677970091,8673.21582,8030.95445028571,NA,72.3430748422527
"147","BTC-USD",2019-05-27,8674.072266,8907.174805,8668.705078,8805.77832,27949839564,8805.77832,8149.16434142857,NA,73.396421969419
"148","BTC-USD",2019-05-28,8802.757813,8807.016602,8634.72168,8719.961914,24226919267,8719.961914,8257.25495242857,NA,71.4979868723114
"149","BTC-USD",2019-05-29,8718.591797,8755.852539,8482.728516,8659.487305,23473479966,8659.487305,8397.17222371429,NA,70.1215391055122
"150","BTC-USD",2019-05-30,8661.760742,9008.314453,8221.273438,8319.472656,29246528551,8319.472656,8459.69022028571,NA,62.8010202502727
"151","BTC-USD",2019-05-31,8320.286133,8586.65918,8172.550781,8574.501953,25365190957,8574.501953,8543.56598757143,NA,65.6939523410076
"152","BTC-USD",2019-06-01,8573.839844,8625.600586,8481.578125,8564.016602,22488303544,8564.016602,8616.63351,NA,65.4685194333653
"153","BTC-USD",2019-06-02,8565.473633,8809.303711,8561.235352,8742.958008,20266216022,8742.958008,8626.59667971429,NA,67.5171276159501
"154","BTC-USD",2019-06-03,8741.74707,8743.5,8204.185547,8208.995117,22004511436,8208.995117,8541.34193642857,NA,56.7062793840653
"155","BTC-USD",2019-06-04,8210.985352,8210.985352,7564.48877,7707.770996,24609731549,7707.770996,8396.74323385714,NA,48.8062794843823
"156","BTC-USD",2019-06-05,7704.343262,7901.849121,7668.668457,7824.231445,21760923463,7824.231445,8277.42096814286,NA,50.5307755771018
"157","BTC-USD",2019-06-06,7819.633301,7937.34082,7571.471191,7822.023438,19474611077,7822.023438,8206.35679414286,NA,50.4960451953882
"158","BTC-USD",2019-06-07,7826.901367,8126.15332,7788.373535,8043.951172,19141423231,8043.951172,8130.56382542857,NA,53.9239198565794
"159","BTC-USD",2019-06-08,8036.774902,8076.891113,7837.61084,7954.12793,16522722810,7954.12793,8043.43687228571,NA,52.3440751490191
"160","BTC-USD",2019-06-09,7949.674805,7975.974121,7583.219727,7688.077148,16610726547,7688.077148,7892.73960657143,NA,47.8704371783412
"161","BTC-USD",2019-06-10,7692.284668,8031.909668,7586.730957,8000.32959,18689275117,8000.32959,7862.93024557143,NA,52.9526670137758
"162","BTC-USD",2019-06-11,8004.243652,8026.394043,7772.803711,7927.714355,17107279932,7927.714355,7894.35072542857,NA,51.6905830840941
"163","BTC-USD",2019-06-12,7925.434082,8196.648438,7862.359863,8145.857422,19034432883,8145.857422,7940.29729357143,NA,55.1489521881581
"164","BTC-USD",2019-06-13,8145.54541,8311.567383,8087.061035,8230.923828,18669407147,8230.923828,7998.711635,NA,56.4579817536158
"165","BTC-USD",2019-06-14,8230.898438,8710.636719,8183.393066,8693.833008,19831162906,8693.833008,8091.55189728571,NA,62.8176703543724
"166","BTC-USD",2019-06-15,8689.746094,8859.12793,8618.395508,8838.375,18371033226,8838.375,8217.87290728571,NA,64.5583702587881
"167","BTC-USD",2019-06-16,8841.44043,9335.867188,8814.556641,8994.488281,23348550311,8994.488281,8404.50306914286,NA,66.3885952104822
"168","BTC-USD",2019-06-17,8988.923828,9416.407227,8988.923828,9320.352539,15562951919,9320.352539,8593.07777614286,NA,69.8845204085948
"169","BTC-USD",2019-06-18,9335.466797,9348.374023,9004.901367,9081.762695,15848210536,9081.762695,8757.94182471429,NA,64.587587876397
"170","BTC-USD",2019-06-19,9078.727539,9299.621094,9070.395508,9273.521484,15546809946,9273.521484,8919.03669071429,NA,66.7677613851902
"171","BTC-USD",2019-06-20,9273.060547,9594.419922,9232.484375,9527.160156,17846823784,9527.160156,9104.213309,NA,69.4471298318582
"172","BTC-USD",2019-06-21,9525.074219,10144.556641,9525.074219,10144.556641,20624008643,10144.556641,9311.45954228571,NA,74.7778745765212
"173","BTC-USD",2019-06-22,10175.923828,11157.345703,10107.035156,10701.691406,29995204861,10701.691406,9577.64760028571,NA,78.4344691888771
"174","BTC-USD",2019-06-23,10696.691406,11246.144531,10556.095703,10855.371094,20998326502,10855.371094,9843.48800214286,NA,79.3248675046164
"175","BTC-USD",2019-06-24,10853.744141,11065.896484,10610.427734,11011.102539,19271652365,11011.102539,10085.0237164286,NA,80.216275960719
"176","BTC-USD",2019-06-25,11007.202148,11790.916992,11007.202148,11790.916992,24879684533,11790.916992,10472.0457588571,NA,83.9483327706595
"177","BTC-USD",2019-06-26,11778.581055,13796.489258,11755.597656,13016.231445,45105733173,13016.231445,11006.7186104286,NA,87.8323955643406
"178","BTC-USD",2019-06-27,13017.125,13311.144531,10491.852539,11182.806641,39977475223,11182.806641,11243.2395368571,NA,63.1927857785798
"179","BTC-USD",2019-06-28,11162.167969,12445.174805,10914.495117,12407.332031,35087757766,12407.332031,11566.493164,NA,69.3726377012803
"180","BTC-USD",2019-06-29,12400.763672,12400.910156,11508.378906,11959.371094,29923961128,11959.371094,11746.1616908571,NA,65.0686227814165
"181","BTC-USD",2019-06-30,11931.991211,12178.383789,10799.008789,10817.155273,27256473494,10817.155273,11740.7022878571,NA,55.596902444082
"182","BTC-USD",2019-07-01,10796.930664,11206.439453,10089.314453,10583.134766,29378589324,10583.134766,11679.5640345714,NA,53.8668114370541
"183","BTC-USD",2019-07-02,10588.683594,10912.188477,9737.884766,10801.677734,31015895223,10801.677734,11538.2441405714,NA,55.2667732316687
"184","BTC-USD",2019-07-03,10818.15625,11968.078125,10818.15625,11961.269531,30796494294,11961.269531,11387.5352957143,NA,61.8773424906098
"185","BTC-USD",2019-07-04,11972.71875,12006.075195,11166.569336,11215.4375,25920294033,11215.4375,11392.196847,NA,56.1317142948793
"186","BTC-USD",2019-07-05,11203.102539,11395.661133,10874.964844,10978.459961,23838480210,10978.459961,11188.0722655714,NA,54.403168471242
"187","BTC-USD",2019-07-06,10982.543945,11620.964844,10982.543945,11208.550781,21092024306,11208.550781,11080.8122208571,NA,55.8255640513693
"188","BTC-USD",2019-07-07,11217.616211,11541.620117,11148.804688,11450.84668,19369044277,11450.84668,11171.3395647143,NA,57.3349135473393
"189","BTC-USD",2019-07-08,11446.59668,12345.833008,11393.374023,12285.958008,23482551458,12285.958008,11414.6000278571,NA,62.1368708947272
"190","BTC-USD",2019-07-09,12284.326172,12779.131836,12233.261719,12573.8125,28167921523,12573.8125,11667.7621372857,NA,63.6553186483906
"191","BTC-USD",2019-07-10,12571.537109,13129.529297,11710.978516,12156.512695,33627574244,12156.512695,11695.6540178571,NA,59.9046902948826
"192","BTC-USD",2019-07-11,12139.713867,12144.623047,11158.922852,11358.662109,28595327690,11358.662109,11716.1146762857,NA,53.4234338548888
"193","BTC-USD",2019-07-12,11354.299805,11905.487305,11179.144531,11815.986328,23534692797,11815.986328,11835.7613001429,NA,56.3393554183535
"194","BTC-USD",2019-07-13,11813.126953,11841.957031,10908.479492,11392.378906,21042616384,11392.378906,11862.0224608571,NA,53.0277713238711
"195","BTC-USD",2019-07-14,11381.020508,11451.204102,10234.576172,10256.058594,22486000001,10256.058594,11691.3384485714,NA,45.3305072637346
"196","BTC-USD",2019-07-15,10257.838867,11052.766602,9992.006836,10895.089844,25384047207,10895.089844,11492.6429965714,NA,49.7481545348963
"197","BTC-USD",2019-07-16,10896.65332,10996.632813,9448.106445,9477.641602,24151199070,9477.641602,11050.3328682857,NA,41.6991372774754
"198","BTC-USD",2019-07-17,9471.213867,9963.134766,9163.134766,9693.802734,24569921549,9693.802734,10698.5171595714,NA,43.2081976515795
