"","symbol","date","open","high","low","close","volume","adjusted","ma7","ma200","RSI"
"68","ETH-USD",2019-03-09,134.887558,139.119415,134.677124,137.965332,5011918715,137.965332,135.394598714286,NA,53.9352479673772
"69","ETH-USD",2019-03-10,138.180496,138.270309,135.685684,136.758682,4578438499,136.758682,136.038779,NA,52.6386717880222
"70","ETH-USD",2019-03-11,136.849533,137.353409,133.102798,133.83403,4689807419,133.83403,136.904479857143,NA,49.5306978440607
"71","ETH-USD",2019-03-12,134.012848,135.273468,130.944153,134.442886,4709988000,134.442886,136.421693857143,NA,50.1900443034014
"72","ETH-USD",2019-03-13,134.611771,134.611771,132.719727,133.263077,4265162099,133.263077,135.632226,NA,48.8580442114495
"73","ETH-USD",2019-03-14,133.203903,135.180847,132.750076,133.711594,4476532147,133.711594,135.014668,NA,49.4077402923128
"74","ETH-USD",2019-03-15,133.567154,138.395142,133.567154,137.691788,4506861856,137.691788,135.381055571429,NA,54.1204872383511
"75","ETH-USD",2019-03-16,137.911957,144.558441,137.911957,142.398178,4839003569,142.398178,136.014319285714,NA,58.9856185299568
"76","ETH-USD",2019-03-17,142.238297,142.371918,139.323517,140.000549,3827157729,140.000549,136.477443142857,NA,55.7426542463869
"77","ETH-USD",2019-03-18,140.104858,142.267212,138.841553,139.374603,4551739879,139.374603,137.268953571429,NA,54.8941352978595
"78","ETH-USD",2019-03-19,139.254013,140.989059,139.143021,140.519196,4251488129,140.519196,138.136997857143,NA,56.2068753461556
"79","ETH-USD",2019-03-20,140.484711,140.945572,138.307037,140.686356,4664134462,140.686356,139.197466285714,NA,56.4064173111034
"80","ETH-USD",2019-03-21,140.478485,141.003235,135.855423,136.636063,5087247796,136.636063,139.615247571429,NA,50.4125670875006
"81","ETH-USD",2019-03-22,136.562256,138.794296,136.228607,137.181442,4490899266,137.181442,139.542341,NA,51.1650638704973
"82","ETH-USD",2019-03-23,137.039871,139.385391,136.912018,138.239868,4436568613,138.239868,138.948296714286,NA,52.6663041530299
"83","ETH-USD",2019-03-24,138.315353,138.37561,136.313751,136.986923,4266845458,136.986923,138.517778714286,NA,50.6801468526567
"84","ETH-USD",2019-03-25,137.08136,137.695343,133.490158,135.031021,4480516753,135.031021,137.897267,NA,47.6586489874411
"85","ETH-USD",2019-03-26,135.054321,135.460358,133.757339,135.460358,4499271679,135.460358,137.174575857143,NA,48.3860723510055
"86","ETH-USD",2019-03-27,135.454361,141.07547,135.34166,140.988159,5228240093,140.988159,137.217690571429,NA,56.7251280573449
"87","ETH-USD",2019-03-28,141.005844,141.007935,138.425171,139.416473,4163212475,139.416473,137.614892,NA,54.0511785501853
"88","ETH-USD",2019-03-29,139.343201,142.54924,138.045105,142.497421,5125602702,142.497421,138.374317571429,NA,58.2098526419568
"89","ETH-USD",2019-03-30,142.359146,149.613235,141.031738,142.092682,5144662127,142.092682,138.924719571429,NA,57.4739390192112
"90","ETH-USD",2019-03-31,142.139221,142.189209,140.697372,141.514099,4249050197,141.514099,139.571459,NA,56.3766899674684
"91","ETH-USD",2019-04-01,141.465485,142.733994,140.737564,141.830322,4611999536,141.830322,140.542787714286,NA,56.8614339482809
"92","ETH-USD",2019-04-02,141.839523,165.226822,141.636459,163.961746,9826645698,163.961746,144.614414571429,NA,76.5234654217943
"93","ETH-USD",2019-04-03,164.008636,178.322052,157.322144,161.458801,10622456246,161.458801,147.538792,NA,72.4988847315672
"94","ETH-USD",2019-04-04,161.431763,164.929214,155.241104,158.052536,7953123529,158.052536,150.201086714286,NA,67.3106279639038
"95","ETH-USD",2019-04-05,158.020004,167.220383,157.443954,165.514847,7531316908,165.514847,153.489290428571,NA,72.032585252398
"96","ETH-USD",2019-04-06,165.511246,172.515778,161.799469,165.947205,7167016221,165.947205,156.897079428571,NA,72.2824044834198
"97","ETH-USD",2019-04-07,165.977249,175.213165,164.932098,174.531647,7596176020,174.531647,161.613872,NA,76.7274032397838
"98","ETH-USD",2019-04-08,174.449677,184.377853,174.160995,180.25882,9304964610,180.25882,167.103657428571,NA,79.1318390293089
"99","ETH-USD",2019-04-09,180.222122,180.254227,175.091751,176.114578,7632529578,176.114578,168.839776285714,NA,73.2355372874987
"100","ETH-USD",2019-04-10,176.067841,183.134277,175.230377,177.337479,7856924879,177.337479,171.108158857143,NA,73.854627796324
"101","ETH-USD",2019-04-11,177.342758,177.487488,162.320618,165.497025,7859383417,165.497025,172.171657285714,NA,59.5031316723461
"102","ETH-USD",2019-04-12,165.335205,166.127518,161.029739,164.736328,6237185309,164.736328,172.060440285714,NA,58.7137495037552
"103","ETH-USD",2019-04-13,164.622849,166.362427,163.011856,164.513351,4959301561,164.513351,171.855604,NA,58.4688965013669
"104","ETH-USD",2019-04-14,164.476089,168.591034,162.781479,167.838516,4846298303,167.838516,170.899442428571,NA,61.0757897296906
"105","ETH-USD",2019-04-15,167.897476,168.818451,159.55574,161.574173,5672311824,161.574173,168.230207142857,NA,54.1764528384971
"106","ETH-USD",2019-04-16,161.52655,167.666321,160.888748,167.623444,5180105341,167.623444,167.017188,NA,58.993720951073
"107","ETH-USD",2019-04-17,167.553696,168.938583,165.501892,166.95076,5596102715,166.95076,165.533371,NA,58.2602595404923
"108","ETH-USD",2019-04-18,166.913208,175.365326,166.672119,173.814026,6971581464,173.814026,166.721514,NA,63.2769229193935
"109","ETH-USD",2019-04-19,173.787888,173.978897,170.620209,173.708435,6541053061,173.708435,168.003243571429,NA,63.1511673134893
"110","ETH-USD",2019-04-20,173.718811,176.705811,171.788834,173.751266,6142567812,173.751266,169.322945714286,NA,63.1831301166045
"111","ETH-USD",2019-04-21,173.715408,174.420776,167.428589,170.046524,6005571688,170.046524,169.638375428571,NA,58.4596531963917
"112","ETH-USD",2019-04-22,170.017487,173.069122,168.729553,171.874664,6094878077,171.874664,171.109874142857,NA,60.0469100083809
"113","ETH-USD",2019-04-23,172.007217,176.850784,170.896759,171.4478,7097827092,171.4478,171.656210714286,NA,59.4754581626607
"114","ETH-USD",2019-04-24,171.349533,171.573212,161.976685,165.826096,7351304156,165.826096,171.495544428571,NA,52.4024566339658
"115","ETH-USD",2019-04-25,165.914734,166.513412,153.847,154.459396,6820332362,154.459396,168.730597285714,NA,41.6239153074727
"116","ETH-USD",2019-04-26,154.579437,158.029007,152.085678,156.347092,7505283355,156.347092,166.250405428571,NA,43.6951830238392
"117","ETH-USD",2019-04-27,156.270859,160.589417,155.621887,158.434937,5863109118,158.434937,164.062358428571,NA,45.9782608496022
"118","ETH-USD",2019-04-28,158.499771,159.565384,157.125519,157.295074,5379894433,157.295074,162.240722714286,NA,44.9076429209206
"119","ETH-USD",2019-04-29,157.291061,158.333923,153.186523,155.201996,6053776253,155.201996,159.858913,NA,42.9308163994422
"120","ETH-USD",2019-04-30,155.172775,162.432251,155.172775,162.166031,6275803460,162.166031,158.532946,NA,50.7058750758993
"121","ETH-USD",2019-05-01,162.186554,164.060684,159.660217,160.818344,5789172433,160.818344,157.817552857143,NA,49.3059207524745
"122","ETH-USD",2019-05-02,160.853577,162.937012,160.060699,162.122787,6044171062,162.122787,158.912323,NA,50.7240358016315
"123","ETH-USD",2019-05-03,162.075165,170.068741,161.080627,167.952408,7299410672,167.952408,160.570225285714,NA,56.5710417547342
"124","ETH-USD",2019-05-04,167.887222,170.645935,161.791428,164.026581,6658100049,164.026581,161.369031571429,NA,52.0885814218774
"125","ETH-USD",2019-05-05,164.015259,165.399979,159.700653,163.450699,5938415562,163.450699,162.248406571429,NA,51.4446354911481
"126","ETH-USD",2019-05-06,163.337982,175.760101,159.98819,172.653214,7540096853,172.653214,164.741437714286,NA,59.9625131042514
"127","ETH-USD",2019-05-07,172.427277,180.394409,169.694717,169.79866,8411140170,169.79866,165.831813285714,NA,56.6431267222748
"128","ETH-USD",2019-05-08,169.904205,172.183548,166.409241,170.948166,6416569598,170.948166,167.278930714286,NA,57.6595877377761
"129","ETH-USD",2019-05-09,170.951874,172.880402,167.247879,170.289307,6546914198,170.289307,168.445576428571,NA,56.8370978079612
"130","ETH-USD",2019-05-10,170.312973,175.885269,168.991425,173.142746,8036919053,173.142746,169.187053285714,NA,59.5296074474251
"131","ETH-USD",2019-05-11,173.139313,203.466644,173.139313,194.304337,12578331654,194.304337,173.512447,NA,72.9874743298077
"132","ETH-USD",2019-05-12,194.163025,201.881485,183.653931,187.325317,10326050090,187.325317,176.923106714286,NA,65.2778143296593
"133","ETH-USD",2019-05-13,187.417923,205.098267,185.305908,196.846283,10367149039,196.846283,180.379259428571,NA,69.9423941606624
"134","ETH-USD",2019-05-14,196.738281,217.874649,196.05481,217.148575,12751049755,217.148575,187.143533,NA,77.0289480984482
"135","ETH-USD",2019-05-15,217.010117,247.446594,216.822113,247.153061,13460006534,247.153061,198.029946571429,NA,83.2966685276671
"136","ETH-USD",2019-05-16,246.941956,275.39444,245.795288,264.01001,18661465873,264.01001,211.418618428571,NA,85.6634158132165
"137","ETH-USD",2019-05-17,263.848358,266.979614,227.767426,243.764587,16037551694,243.764587,221.507452857143,NA,72.3957525450585
